48.00,-12,74.19
49.00,-12,70.62
50,-11,77.75
49,-11,68.01
48,-11,61.05
47,-11,62.94
46,-11,74.01
45,-11,56.25
44,-11,55.08
43,-11,59.36
42,-11,57.04
41,-11,54.95
40,-11,65.35
39,-11,60.48
38,-11,77.75
37,-11,66.43
36,-11,41.24
35,-11,27.41
34,-11,14.53
33,-11,12.25
32,-11,11.70
31,-11,10.60
30,-11,11.63
29,-11,11.47
28,-11,11.35
27,-11,11.32
26,-11,10.05
25,-11,10.74
24,-11,10.59
23,-11,10.59
22,-11,10.45
21,-11,9.28
20,-11,12.00
19,-11,14.21
18,-11,23.95
17,-11,35.57
16,-11,45.25
15,-11,49.95
14,-11,54.18
13,-11,63.53
12,-11,79.04
11,-11,69.96
10,-11,38.91
9,-11,34.89
8,-11,30.32
7,-11,32.32
6,-11,33.43
5,-11,31.08
4,-11,29.42
3,-11,28.27
2,-11,27.04
1,-11,28.61
0,-11,27.51
-1,-11,28.61
-2,-11,29.13
-3,-11,29.54
-4,-11,28.95
-5,-11,27.94
-6,-11,28.33
-7,-11,27.20
-8,-11,16.13
-9,-11,10.45
-10.00,-10,9.05
-9.00,-10,10.28
-8.00,-10,10.43
-7.00,-10,10.37
-6.00,-10,10.18
-5.00,-10,8.98
-4.00,-10,19.56
-3.00,-10,27.51
-2.00,-10,27.94
-1.00,-10,28.72
0.00,-10,26.13
1.00,-10,27.51
2.00,-10,26.83
3.00,-10,26.38
4.00,-10,25.05
5.00,-10,26.04
6.00,-10,26.38
7.00,-10,28.22
8.00,-10,31.53
9.00,-10,32.12
10.00,-10,36.27
11.00,-10,31.86
12.00,-10,25.75
13.00,-10,21.37
14.00,-10,25.99
15.00,-10,31.79
16.00,-10,30.70
17.00,-10,24.55
18.00,-10,19.97
19.00,-10,18.57
20.00,-10,13.87
21.00,-10,11.22
22.00,-10,7.84
23.00,-10,8.84
24.00,-10,8.84
25.00,-10,9.75
26.00,-10,10.40
27.00,-10,9.58
28.00,-10,11.03
29.00,-10,11.11
30.00,-10,11.32
31.00,-10,9.99
32.00,-10,11.23
33.00,-10,11.46
34.00,-10,11.63
35.00,-10,11.62
36.00,-10,11.95
37.00,-10,13.58
38.00,-10,25.84
39.00,-10,41.24
40.00,-10,54.82
41.00,-10,74.89
42.00,-10,72.64
43.00,-10,70.95
44.00,-10,71.96
45.00,-10,69.14
46.00,-10,69.96
47.00,-10,65.20
48.00,-10,66.59
49.00,-10,58.12
50,-9,67.38
49,-9,68.66
48,-9,67.22
47,-9,71.79
46,-9,68.98
45,-9,70.78
44,-9,63.09
43,-9,66.59
42,-9,70.29
41,-9,69.96
40,-9,70.45
39,-9,77.21
38,-9,75.95
37,-9,67.54
36,-9,47.81
35,-9,31.59
34,-9,21.96
33,-9,13.34
32,-9,12.18
31,-9,11.75
30,-9,10.34
29,-9,11.31
28,-9,11.11
27,-9,11.13
26,-9,11.01
25,-9,10.09
24,-9,10.85
23,-9,10.49
22,-9,9.89
21,-9,9.45
20,-9,7.95
19,-9,8.28
18,-9,8.15
17,-9,8.38
16,-9,9.09
15,-9,10.74
14,-9,10.61
13,-9,12.94
12,-9,14.85
11,-9,19.31
10,-9,23.29
9,-9,21.68
8,-9,29.36
7,-9,34.00
6,-9,29.36
5,-9,28.22
4,-9,27.25
3,-9,24.33
2,-9,26.48
1,-9,26.28
0,-9,27.35
-1,-9,26.38
-2,-9,24.73
-3,-9,26.94
-4,-9,28.00
-5,-9,27.14
-6,-9,27.14
-7,-9,26.53
-8,-9,14.43
-9,-9,10.21
-10.00,-8,10.35
-9.00,-8,10.51
-8.00,-8,10.27
-7.00,-8,9.29
-6.00,-8,10.32
-5.00,-8,12.43
-4.00,-8,19.48
-3.00,-8,23.37
-2.00,-8,25.42
-1.00,-8,25.09
0.00,-8,24.51
1.00,-8,25.51
2.00,-8,22.70
3.00,-8,24.64
4.00,-8,24.60
5.00,-8,24.12
6.00,-8,21.47
7.00,-8,18.25
8.00,-8,17.75
9.00,-8,16.91
10.00,-8,17.66
11.00,-8,19.79
12.00,-8,23.09
13.00,-8,19.56
14.00,-8,12.46
15.00,-8,8.49
16.00,-8,5.91
17.00,-8,6.49
18.00,-8,6.79
19.00,-8,7.13
20.00,-8,6.43
21.00,-8,8.10
22.00,-8,8.70
23.00,-8,8.97
24.00,-8,9.72
25.00,-8,9.02
26.00,-8,10.40
27.00,-8,10.92
28.00,-8,11.03
29.00,-8,10.50
30.00,-8,11.08
31.00,-8,11.35
32.00,-8,11.29
33.00,-8,11.47
34.00,-8,10.40
35.00,-8,12.02
36.00,-8,12.88
37.00,-8,19.42
38.00,-8,45.46
39.00,-8,58.66
40.00,-8,84.58
41.00,-8,79.78
